mrr,map,ndcg,precision_at_1,precision_at_2,precision_at_3,precision_at_4,precision_at_5,precision_at_10,user_id,algorithm
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6756802721088436,0.8507697982583751,1.0,0.5,0.6666666666666666,0.5,0.4,0.7,24,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9626543209876544,0.9895948844467957,1.0,1.0,1.0,1.0,1.0,0.9,25,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7226190476190476,0.8748551918782664,1.0,0.5,0.6666666666666666,0.75,0.6,0.5,26,B1-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.7142857142857144,0.7996691307078325,0.0,0.5,0.6666666666666666,0.75,0.8,0.7,27,B1-SCSA_PLUS-SCSA_PLUS_V3
0.2,0.28690476190476194,0.4860089900278708,0.0,0.0,0.0,0.0,0.2,0.3,28,B1-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.740702947845805,0.8078696883910291,0.0,0.5,0.6666666666666666,0.75,0.8,0.7,29,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6726190476190477,0.8495981447350542,1.0,0.5,0.6666666666666666,0.5,0.4,0.5,30,B1-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.3986111111111111,0.5757194387661255,0.0,0.0,0.0,0.25,0.4,0.4,31,B1-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.29166666666666663,0.48247555939075504,0.0,0.0,0.0,0.25,0.2,0.2,32,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7738095238095238,0.8971499994450844,1.0,0.5,0.6666666666666666,0.75,0.8,0.7,33,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6,0.8159313210935148,1.0,0.5,0.6666666666666666,0.5,0.4,0.4,34,B1-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9765432098765433,0.9937947856332163,1.0,1.0,1.0,1.0,1.0,0.9,36,B1-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.35,0.5640920940185894,0.0,0.5,0.3333333333333333,0.25,0.2,0.2,37,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38,B1-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.34074074074074073,0.5730008572581421,0.0,0.5,0.3333333333333333,0.25,0.2,0.3,39,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,40,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1,41,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.85,0.9447176050778178,1.0,1.0,1.0,0.75,0.6,0.4,42,B1-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,B1-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.3849206349206349,0.5818889925939541,0.0,0.0,0.3333333333333333,0.25,0.2,0.4,44,B1-SCSA_PLUS-SCSA_PLUS_V3
0.14285714285714285,0.17142857142857143,0.38162168437253385,0.0,0.0,0.0,0.0,0.0,0.2,45,B1-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.4920634920634921,0.6516105520597925,0.0,0.0,0.3333333333333333,0.5,0.4,0.5,46,B1-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.7856701940035273,0.8328978515038055,0.0,0.5,0.6666666666666666,0.75,0.8,0.9,47,B1-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.3611111111111111,0.5853898393086269,0.0,0.5,0.3333333333333333,0.25,0.2,0.3,48,B1-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.5422222222222223,0.7149081258379462,0.0,0.5,0.6666666666666666,0.5,0.6,0.5,49,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6444444444444445,0.8386421381000938,1.0,0.5,0.6666666666666666,0.5,0.4,0.5,50,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8597505668934239,0.9453078548481746,1.0,1.0,0.6666666666666666,0.75,0.8,0.7,51,B1-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6378306878306879,0.8294203610382852,1.0,0.5,0.3333333333333333,0.5,0.6,0.6,54,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,55,B1-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.4548611111111111,0.6550972241386397,0.0,0.5,0.3333333333333333,0.5,0.4,0.4,57,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.660515873015873,0.8374090800263443,1.0,0.5,0.3333333333333333,0.5,0.6,0.6,61,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6,0.3,63,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.4,0.2,66,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8917233560090703,0.9652102434192421,1.0,1.0,1.0,1.0,0.8,0.7,71,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9067956349206349,0.9672068480996276,1.0,1.0,1.0,0.75,0.8,0.8,72,B1-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.4323809523809524,0.6188710001056428,0.0,0.0,0.3333333333333333,0.25,0.4,0.5,73,B1-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.594047619047619,0.7028046245779905,0.0,0.0,0.3333333333333333,0.5,0.6,0.6,74,B1-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.29166666666666663,0.5,0.0,0.0,0.3333333333333333,0.25,0.2,0.2,76,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8010204081632653,0.906029422444528,1.0,0.5,0.6666666666666666,0.75,0.8,0.7,77,B1-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6666666666666666,0.8477774488692931,1.0,0.5,0.6666666666666666,0.5,0.4,0.4,79,B1-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9282627865961199,0.9770153702993121,1.0,1.0,1.0,1.0,0.8,0.9,81,B1-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.6329931972789116,0.7538564085554509,0.0,0.5,0.3333333333333333,0.5,0.6,0.7,1,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.7683333333333333,0.8930068676327362,1.0,0.5,0.6666666666666666,0.75,0.8,0.5,2,CS-STATE_ART-SCSA_PLUS_V3
0.2,0.2,0.41443699955334395,0.0,0.0,0.0,0.0,0.2,0.2,3,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.6726190476190477,0.8495981447350542,1.0,0.5,0.6666666666666666,0.5,0.4,0.5,4,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.9087301587301587,0.9714977244644463,1.0,1.0,1.0,1.0,0.8,0.7,5,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.7132936507936508,0.8716476936377875,1.0,0.5,0.6666666666666666,0.75,0.6,0.6,6,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.6976190476190476,0.8659013453423597,1.0,0.5,0.6666666666666666,0.75,0.6,0.5,7,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.9704861111111112,0.9918291064614978,1.0,1.0,1.0,1.0,1.0,0.8,8,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.6092592592592593,0.8147398843480288,1.0,0.5,0.3333333333333333,0.5,0.4,0.6,9,CS-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,CS-STATE_ART-SCSA_PLUS_V3
0.25,0.5304421768707482,0.6631747728725315,0.0,0.0,0.0,0.25,0.4,0.7,11,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.9266666666666665,0.9747429528567877,1.0,1.0,1.0,0.75,0.8,0.5,12,CS-STATE_ART-SCSA_PLUS_V3
0.25,0.41349206349206347,0.5890235817902482,0.0,0.0,0.0,0.25,0.2,0.5,13,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.9166666666666666,0.9674679834891693,1.0,1.0,0.6666666666666666,0.75,0.6,0.3,15,CS-STATE_ART-SCSA_PLUS_V3
0.5,0.41666666666666663,0.6052602440527057,0.0,0.5,0.3333333333333333,0.25,0.2,0.2,16,CS-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.6111111111111112,0.7977228895450266,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,18,CS-STATE_ART-SCSA_PLUS_V3
0.1,0.1,0.2890648263178879,0.0,0.0,0.0,0.0,0.0,0.1,19,CS-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.45555555555555555,0.6365964361332774,0.0,0.0,0.3333333333333333,0.5,0.4,0.5,20,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.6092592592592593,0.8147398843480288,1.0,0.5,0.3333333333333333,0.5,0.4,0.6,21,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.8010204081632653,0.906029422444528,1.0,0.5,0.6666666666666666,0.75,0.8,0.7,22,CS-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.8412257495590829,0.9196461703481418,1.0,0.5,0.6666666666666666,0.75,0.8,0.9,24,CS-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.7749999999999999,0.8965508479224736,1.0,0.5,0.6666666666666666,0.75,0.8,0.6,26,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.7311111111111112,0.8934420750106609,1.0,1.0,0.6666666666666666,0.5,0.6,0.5,27,CS-STATE_ART-SCSA_PLUS_V3
0.25,0.44457671957671957,0.6130049420154864,0.0,0.0,0.0,0.25,0.2,0.6,28,CS-STATE_ART-SCSA_PLUS_V3
0.5,0.5,0.6653497124326151,0.0,0.5,0.3333333333333333,0.5,0.4,0.3,29,CS-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.4862433862433862,0.6565169942403822,0.0,0.0,0.3333333333333333,0.5,0.4,0.6,30,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.5074074074074074,0.7461976723150332,1.0,0.5,0.3333333333333333,0.25,0.2,0.3,31,CS-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.5009523809523809,0.6579462175810854,0.0,0.0,0.3333333333333333,0.5,0.6,0.5,32,CS-STATE_ART-SCSA_PLUS_V3
0.5,0.5555555555555555,0.6978817289434457,0.0,0.5,0.6666666666666666,0.5,0.4,0.3,33,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.6984126984126983,0.86034433104172,1.0,0.5,0.6666666666666666,0.5,0.4,0.3,34,CS-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.8782627865961199,0.9504206262110482,1.0,1.0,0.6666666666666666,0.75,0.8,0.9,36,CS-STATE_ART-SCSA_PLUS_V3
0.25,0.325,0.5012658353418871,0.0,0.0,0.0,0.25,0.4,0.2,37,CS-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.9282627865961199,0.9770153702993121,1.0,1.0,1.0,1.0,0.8,0.9,39,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.5911111111111111,0.8002671129756275,1.0,0.5,0.3333333333333333,0.25,0.4,0.5,40,CS-STATE_ART-SCSA_PLUS_V3
0.2,0.28690476190476194,0.4860089900278708,0.0,0.0,0.0,0.0,0.2,0.3,41,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.7592857142857143,0.9043980816456213,1.0,1.0,0.6666666666666666,0.5,0.6,0.5,42,CS-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,CS-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.3291666666666666,0.5487024654717783,0.0,0.0,0.3333333333333333,0.25,0.2,0.4,44,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9,45,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.75,0.9005471983095722,1.0,1.0,0.6666666666666666,0.5,0.6,0.4,46,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,47,CS-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.7260912698412698,0.8631997506525686,1.0,0.5,0.3333333333333333,0.5,0.6,0.8,49,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.810515873015873,0.9322447939063515,1.0,1.0,1.0,0.75,0.6,0.6,50,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.8259259259259258,0.9404511968899848,1.0,1.0,1.0,0.75,0.8,0.6,51,CS-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,CS-STATE_ART-SCSA_PLUS_V3
0.3333333333333333,0.41111111111111115,0.5833416105149332,0.0,0.0,0.3333333333333333,0.25,0.4,0.3,54,CS-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.7182539682539681,0.8843252268199594,1.0,1.0,0.6666666666666666,0.5,0.4,0.4,57,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.8701388888888889,0.9560094522876518,1.0,1.0,1.0,0.75,0.8,0.8,58,CS-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,CS-STATE_ART-SCSA_PLUS_V3
0.5,0.5,0.6509209298071326,0.0,0.5,0.3333333333333333,0.5,0.4,0.2,61,CS-STATE_ART-SCSA_PLUS_V3
0.5,0.3619047619047619,0.5881601264058984,0.0,0.5,0.3333333333333333,0.25,0.2,0.3,62,CS-STATE_ART-SCSA_PLUS_V3
0.1111111111111111,0.1111111111111111,0.3010299956639812,0.0,0.0,0.0,0.0,0.0,0.1,63,CS-STATE_ART-SCSA_PLUS_V3
0.25,0.5021825396825397,0.6425958210520417,0.0,0.0,0.0,0.25,0.4,0.6,66,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.852281746031746,0.9429942892150167,1.0,1.0,0.6666666666666666,0.75,0.8,0.8,68,CS-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,CS-STATE_ART-SCSA_PLUS_V3
0.5,0.5138888888888888,0.6787622294601761,0.0,0.5,0.6666666666666666,0.5,0.4,0.3,71,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.5911111111111111,0.8002671129756275,1.0,0.5,0.3333333333333333,0.25,0.4,0.5,72,CS-STATE_ART-SCSA_PLUS_V3
1.0,0.751388888888889,0.8878428156094799,1.0,0.5,0.6666666666666666,0.75,0.8,0.6,73,CS-STATE_ART-SCSA_PLUS_V3
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,74,CS-STATE_ART-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,CS-STATE_ART-SCSA_PLUS_V3
0.5,0.4761904761904762,0.6546154994739983,0.0,0.5,0.3333333333333333,0.5,0.4,0.3,77,CS-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1,78,CS-STATE_ART-SCSA_PLUS_V3
0.14285714285714285,0.18253968253968253,0.3889580943680543,0.0,0.0,0.0,0.0,0.0,0.2,79,CS-STATE_ART-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,81,CS-STATE_ART-SCSA_PLUS_V3
0.5,0.6329931972789116,0.7538564085554509,0.0,0.5,0.3333333333333333,0.5,0.6,0.7,1,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7683333333333333,0.8930068676327362,1.0,0.5,0.6666666666666666,0.75,0.8,0.5,2,CS-SCSA_PLUS-SCSA_PLUS_V3
0.2,0.2,0.41443699955334395,0.0,0.0,0.0,0.0,0.2,0.2,3,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6726190476190477,0.8495981447350542,1.0,0.5,0.6666666666666666,0.5,0.4,0.5,4,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9087301587301587,0.9714977244644463,1.0,1.0,1.0,1.0,0.8,0.7,5,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7132936507936508,0.8716476936377875,1.0,0.5,0.6666666666666666,0.75,0.6,0.6,6,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6976190476190476,0.8659013453423597,1.0,0.5,0.6666666666666666,0.75,0.6,0.5,7,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9704861111111112,0.9918291064614978,1.0,1.0,1.0,1.0,1.0,0.8,8,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6092592592592593,0.8147398843480288,1.0,0.5,0.3333333333333333,0.5,0.4,0.6,9,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,CS-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.5304421768707482,0.6631747728725315,0.0,0.0,0.0,0.25,0.4,0.7,11,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9266666666666665,0.9747429528567877,1.0,1.0,1.0,0.75,0.8,0.5,12,CS-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.41349206349206347,0.5890235817902482,0.0,0.0,0.0,0.25,0.2,0.5,13,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9166666666666666,0.9674679834891693,1.0,1.0,0.6666666666666666,0.75,0.6,0.3,15,CS-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.41666666666666663,0.6052602440527057,0.0,0.5,0.3333333333333333,0.25,0.2,0.2,16,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6111111111111112,0.7977228895450266,1.0,0.5,0.3333333333333333,0.25,0.2,0.2,18,CS-SCSA_PLUS-SCSA_PLUS_V3
0.1,0.1,0.2890648263178879,0.0,0.0,0.0,0.0,0.0,0.1,19,CS-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.45555555555555555,0.6365964361332774,0.0,0.0,0.3333333333333333,0.5,0.4,0.5,20,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6092592592592593,0.8147398843480288,1.0,0.5,0.3333333333333333,0.5,0.4,0.6,21,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8010204081632653,0.906029422444528,1.0,0.5,0.6666666666666666,0.75,0.8,0.7,22,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8412257495590829,0.9196461703481418,1.0,0.5,0.6666666666666666,0.75,0.8,0.9,24,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7749999999999999,0.8965508479224736,1.0,0.5,0.6666666666666666,0.75,0.8,0.6,26,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7311111111111112,0.8934420750106609,1.0,1.0,0.6666666666666666,0.5,0.6,0.5,27,CS-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.44457671957671957,0.6130049420154864,0.0,0.0,0.0,0.25,0.2,0.6,28,CS-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.5,0.6653497124326151,0.0,0.5,0.3333333333333333,0.5,0.4,0.3,29,CS-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.4862433862433862,0.6565169942403822,0.0,0.0,0.3333333333333333,0.5,0.4,0.6,30,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.5074074074074074,0.7461976723150332,1.0,0.5,0.3333333333333333,0.25,0.2,0.3,31,CS-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.5009523809523809,0.6579462175810854,0.0,0.0,0.3333333333333333,0.5,0.6,0.5,32,CS-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.5555555555555555,0.6978817289434457,0.0,0.5,0.6666666666666666,0.5,0.4,0.3,33,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.6984126984126983,0.86034433104172,1.0,0.5,0.6666666666666666,0.5,0.4,0.3,34,CS-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8782627865961199,0.9504206262110482,1.0,1.0,0.6666666666666666,0.75,0.8,0.9,36,CS-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.325,0.5012658353418871,0.0,0.0,0.0,0.25,0.4,0.2,37,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9282627865961199,0.9770153702993121,1.0,1.0,1.0,1.0,0.8,0.9,39,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.5911111111111111,0.8002671129756275,1.0,0.5,0.3333333333333333,0.25,0.4,0.5,40,CS-SCSA_PLUS-SCSA_PLUS_V3
0.2,0.28690476190476194,0.4860089900278708,0.0,0.0,0.0,0.0,0.2,0.3,41,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7592857142857143,0.9043980816456213,1.0,1.0,0.6666666666666666,0.5,0.6,0.5,42,CS-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,CS-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.3291666666666666,0.5487024654717783,0.0,0.0,0.3333333333333333,0.25,0.2,0.4,44,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9467813051146384,0.9842184869190973,1.0,1.0,1.0,1.0,1.0,0.9,45,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.75,0.9005471983095722,1.0,1.0,0.6666666666666666,0.5,0.6,0.4,46,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.9060405643738976,0.9667147927059907,1.0,1.0,1.0,0.75,0.8,0.9,47,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7260912698412698,0.8631997506525686,1.0,0.5,0.3333333333333333,0.5,0.6,0.8,49,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.810515873015873,0.9322447939063515,1.0,1.0,1.0,0.75,0.6,0.6,50,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8259259259259258,0.9404511968899848,1.0,1.0,1.0,0.75,0.8,0.6,51,CS-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,CS-SCSA_PLUS-SCSA_PLUS_V3
0.3333333333333333,0.41111111111111115,0.5833416105149332,0.0,0.0,0.3333333333333333,0.25,0.4,0.3,54,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.7182539682539681,0.8843252268199594,1.0,1.0,0.6666666666666666,0.5,0.4,0.4,57,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8701388888888889,0.9560094522876518,1.0,1.0,1.0,0.75,0.8,0.8,58,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,CS-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.5,0.6509209298071326,0.0,0.5,0.3333333333333333,0.5,0.4,0.2,61,CS-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.3619047619047619,0.5881601264058984,0.0,0.5,0.3333333333333333,0.25,0.2,0.3,62,CS-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.41111111111111115,0.618890676363047,0.0,0.5,0.3333333333333333,0.25,0.4,0.3,63,CS-SCSA_PLUS-SCSA_PLUS_V3
0.25,0.5021825396825397,0.6425958210520417,0.0,0.0,0.0,0.25,0.4,0.6,66,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.8214285714285714,0.9331394899761783,1.0,1.0,0.6666666666666666,0.75,0.8,0.7,68,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,CS-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.5138888888888888,0.6787622294601761,0.0,0.5,0.6666666666666666,0.5,0.4,0.3,71,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.5911111111111111,0.8002671129756275,1.0,0.5,0.3333333333333333,0.25,0.4,0.5,72,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,0.751388888888889,0.8878428156094799,1.0,0.5,0.6666666666666666,0.75,0.8,0.6,73,CS-SCSA_PLUS-SCSA_PLUS_V3
0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.1,74,CS-SCSA_PLUS-SCSA_PLUS_V3
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,CS-SCSA_PLUS-SCSA_PLUS_V3
0.5,0.4761904761904762,0.6546154994739983,0.0,0.5,0.3333333333333333,0.5,0.4,0.3,77,CS-SCSA_PLUS-SCSA_PLUS_V3
1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,0.2,0.1,78,CS-SCSA_PLUS-SCSA_PLUS_V3
