id,item_id,user_who_published,user_id,ranking,rating,algorithm
226,1368641210533830657,17220817,58,10,5,SCSA
242,1367521202042933249,16573941,59,1,5,SC
242,1344689933978656771,1060978099146260480,59,2,5,SC
242,1367300793485828097,26585095,59,3,5,SC
242,1369075493753020420,17602896,59,4,5,SC
242,1369075561981566976,17602896,59,5,5,SC
242,1364666742916583427,985916593065476096,59,6,5,SC
242,1366443197166096385,26585095,59,7,5,SC
242,1354545532044075013,811377,59,8,5,SC
242,1317842770816602114,715177919438577664,59,9,5,SC
242,1367237010608431106,16573941,59,10,5,SC
237,1326208392923410432,715177919438577664,60,1,5,B1
237,1369362392749121542,17602896,60,2,5,B1
237,1367262209160736770,273181052,60,3,5,B1
237,1356659266732650498,273181052,60,4,5,B1
237,1342394653887369216,1288485038,60,5,5,B1
237,1368760958261268480,65184105,60,6,5,B1
237,1361000829247963141,1232061287301074945,60,7,5,B1
237,1369030162298400778,15635604,60,8,5,B1
237,1273919207038693376,1288485038,60,9,5,B1
237,1367214902624980995,16573941,60,10,5,B1
236,1151158403135397888,180463340,60,1,5,CS
236,1145785172069146626,180463340,60,2,5,CS
236,1367565062328623104,82652901,60,3,5,CS
236,1353781237882744833,1060978099146260480,60,4,5,CS
236,1365693174493151234,15635604,60,5,5,CS
236,1365108564679790592,985916593065476096,60,6,5,CS
236,1367236148385304576,15635604,60,7,5,CS
236,1340053869758394370,1038082275689340928,60,8,5,CS
236,1368328702002671626,65184105,60,9,5,CS
236,1366503879983030273,26585095,60,10,5,CS
234,1367521202042933249,16573941,60,1,5,SC
234,1344689933978656771,1060978099146260480,60,2,5,SC
234,1367300793485828097,26585095,60,3,5,SC
234,1369075493753020420,17602896,60,4,5,SC
234,1369075561981566976,17602896,60,5,5,SC
234,1364666742916583427,985916593065476096,60,6,5,SC
234,1366443197166096385,26585095,60,7,5,SC
234,1354545532044075013,811377,60,8,5,SC
234,1317842770816602114,715177919438577664,60,9,5,SC
234,1367237010608431106,16573941,60,10,5,SC
235,1367894335233142789,43192807,60,1,5,SCSA
235,1363941648812675075,43192807,60,2,5,SCSA
235,1354118501653483523,273181052,60,3,5,SCSA
235,1367315410106736640,82652901,60,4,5,SCSA
235,1368286394792046596,82652901,60,5,5,SCSA
235,1369034842222985216,17220817,60,6,5,SCSA
235,1364321423901085698,180505807,60,7,5,SCSA
235,1339525827118194689,1038082275689340928,60,8,5,SCSA
235,1368984433026596867,13058772,60,9,5,SCSA
235,1369017812165881859,16573941,60,10,5,SCSA
246,1358793588382052358,34097876,61,1,2,B1
246,1326208392923410432,715177919438577664,61,2,4,B1
246,1356659266732650498,273181052,61,3,4,B1
246,1369148165471969284,6527972,61,4,3,B1
246,1242146375950675969,5391882,61,5,3,B1
246,1250919345955446784,600435408,61,6,5,B1
246,1359645020974845952,811377,61,7,5,B1
246,1354051463190732800,273181052,61,8,4,B1
246,1341013863110762496,1060978099146260480,61,9,3,B1
246,1357058139720478731,273181052,61,10,4,B1
245,1357670309525131266,1305941,61,1,1,CS
245,1366212322436423682,225540697,61,2,2,CS
245,1245049389250273280,5391882,61,3,2,CS
245,1368840460198838272,6527972,61,4,1,CS
245,1369453567367507968,6527972,61,5,3,CS
245,1261295911185068033,34097876,61,6,5,CS
245,1341859235756453889,600435408,61,7,2,CS
245,1250915381646176262,600435408,61,8,2,CS
245,1368017377036660737,6527972,61,9,3,CS
245,1349371181334474754,34097876,61,10,4,CS
243,1248277743118086144,5391882,61,1,3,SC
243,1248251408333172738,5391882,61,2,4,SC
243,1344689933978656771,1060978099146260480,61,3,4,SC
243,1369169111478005763,6527972,61,4,4,SC
243,1368080635655450627,6527972,61,5,4,SC
243,1367947939579006979,156516240,61,6,4,SC
243,1354545532044075013,811377,61,7,4,SC
243,1317842770816602114,715177919438577664,61,8,5,SC
243,1367946026674352134,156516240,61,9,5,SC
243,1242251884007534592,5391882,61,10,4,SC
244,1354118501653483523,273181052,61,1,5,SCSA
244,1367949455262060544,37570179,61,2,3,SCSA
244,1288988861092245505,600435408,61,3,3,SCSA
244,1242143080616087552,5391882,61,4,2,SCSA
244,1357706176864129027,1305941,61,5,2,SCSA
244,1364321423901085698,180505807,61,6,4,SCSA
244,1339525827118194689,1038082275689340928,61,7,3,SCSA
244,1368984433026596867,13058772,61,8,2,SCSA
244,1358610352313757697,811377,61,9,3,SCSA
244,1358615407775649792,52484614,61,10,2,SCSA
250,1312476369830338561,1141417774201184257,62,1,4,B1
250,1354081977062850561,29758446,62,2,4,B1
250,1366478355558780939,331908924,62,3,4,B1
250,1362099968824254464,252882791,62,4,4,B1
250,1334706123971162115,26565946,62,5,4,B1
250,1365346314956005378,15234657,62,6,4,B1
250,1336808991792525325,821102114,62,7,4,B1
250,1336517598029213698,821102114,62,8,4,B1
250,1369374583598571524,24742040,62,9,4,B1
250,1198044435163967488,1141417774201184257,62,10,4,B1
249,1369308139158446081,24742040,62,1,3,CS
249,1359973359568625670,15234657,62,2,3,CS
249,1359935760627953665,15234657,62,3,3,CS
249,1366752653401853956,10671602,62,4,5,CS
249,1357647227808841728,821102114,62,5,3,CS
249,1319639717906821121,113696373,62,6,3,CS
249,1337102280059834370,821102114,62,7,3,CS
249,1326957720759541761,612782611,62,8,4,CS
249,1365731424322478084,10671602,62,9,5,CS
249,1352017720578105346,821102114,62,10,1,CS
247,1369325020258983936,24742040,62,1,4,SC
247,1365315820080009221,821102114,62,2,3,SC
247,1362083047785439239,34507480,62,3,3,SC
247,1337020338916499463,17919972,62,4,3,SC
247,1331748997124534274,17919972,62,5,3,SC
247,1354545532044075013,811377,62,6,3,SC
247,1355167587638906880,23375688,62,7,3,SC
247,1294010972055592962,79293791,62,8,3,SC
247,1337021907464499204,17919972,62,9,3,SC
247,1337022746824499203,17919972,62,10,3,SC
248,1364607745270423556,821102114,62,1,3,SCSA
248,1365327872643260420,821102114,62,2,3,SCSA
248,1337077938076979205,821102114,62,3,3,SCSA
248,1353502767352926208,23375688,62,4,3,SCSA
248,1351920546011893761,14230524,62,5,3,SCSA
248,1365416645624143873,14230524,62,6,3,SCSA
248,1369383214062665731,24742040,62,7,2,SCSA
248,1337463904566456320,17919972,62,8,3,SCSA
248,1336793663792406530,821102114,62,9,2,SCSA
248,1331744604891344896,17919972,62,10,1,SCSA
352,1369490617592467456,759251,63,1,1,B1
336,1369233187860328448,111556576,63,1,3,B1
352,1352325551621595136,19110632,63,2,1,B1
336,1363564146948665347,34992644,63,2,5,B1
352,1369343506939019269,759251,63,3,1,B1
336,1369498799673065473,2557521,63,3,4,B1
352,1354908861572935681,53372965,63,4,2,B1
336,1369343506939019269,759251,63,4,2,B1
336,1367766039254163458,368276033,63,5,3,B1
352,1368856158010810369,15808647,63,5,5,B1
352,1369441139871387656,15066760,63,6,2,B1
336,1368848967086215169,19230601,63,6,3,B1
336,1368856158010810369,15808647,63,7,5,B1
352,1369590734672760836,15808647,63,7,5,B1
336,1369590734672760836,15808647,63,8,5,B1
352,1368835740529000449,15808647,63,8,5,B1
352,1369242094217404419,14293310,63,9,2,B1
336,1369532238304534528,111556576,63,9,4,B1
352,1369281300453015552,1367531,63,10,1,B1
336,1369395917321801728,46403451,63,10,2,B1
335,1369613079433142278,16973333,63,1,4,CS
350,1369442906671616001,14173315,63,1,5,CS
335,1369377489030705154,759251,63,2,1,CS
350,1369492359243763717,28785486,63,2,2,CS
335,1369425009303822344,759251,63,3,1,CS
350,1369360371006472195,15012486,63,3,2,CS
335,1369430517381267460,87818409,63,4,3,CS
350,1369564089211641856,16973333,63,4,5,CS
350,1369505213904748554,87818409,63,5,2,CS
335,1369266567423397891,1367531,63,5,3,CS
350,1369426283919212544,1367531,63,6,2,CS
335,1368697794417065992,1367531,63,6,3,CS
350,1369396362840858635,15012486,63,7,2,CS
335,1369559628183445504,16973333,63,7,2,CS
335,1369617901678964736,16973333,63,8,5,CS
350,1369438309643153408,14293310,63,8,5,CS
335,1369573257234550784,14173315,63,9,3,CS
350,1370127157276606467,28785486,63,9,5,CS
335,1369419121818038275,28785486,63,10,5,CS
350,1369340768138240000,5988062,63,10,5,CS
345,1349380288783253504,19110632,63,1,2,SC
332,1369375444793954323,807095,63,1,4,SC
345,1349377838722519040,19110632,63,2,2,SC
332,1362776603047165957,621583,63,2,5,SC
332,1369441796925886465,807095,63,3,4,SC
345,1369375444793954323,807095,63,3,5,SC
345,1362776603047165957,621583,63,4,3,SC
332,1369400194513723396,807095,63,4,5,SC
345,1369441796925886465,807095,63,5,5,SC
332,1369048387815899139,14293310,63,5,5,SC
345,1369400194513723396,807095,63,6,5,SC
332,1369355243406954501,807095,63,6,5,SC
332,1362074171832958980,11856342,63,7,4,SC
345,1369048387815899139,14293310,63,7,5,SC
345,1369355243406954501,807095,63,8,5,SC
332,1369614175048249346,25562270,63,8,5,SC
345,1354011094751260673,19110632,63,9,5,SC
332,1359577321695547392,11856342,63,9,5,SC
345,1353672852747284480,19110632,63,10,5,SC
332,1362085735063572482,11856342,63,10,5,SC
346,1369458171467591683,1344951,63,1,2,SCSA
334,1369292125641269258,46403451,63,1,5,SCSA
346,1369441382973272064,759251,63,2,2,SCSA
334,1369458171467591683,1344951,63,2,4,SCSA
346,1368622654870192131,15808647,63,3,5,SCSA
334,1365007905318133766,11856342,63,3,5,SCSA
346,1352554075657801732,19110632,63,4,2,SCSA
334,1361388306106318857,368276033,63,4,3,SCSA
346,1369226601972563972,15808647,63,5,2,SCSA
334,1361701236395958278,368276033,63,5,3,SCSA
334,1366932843067277314,11856342,63,6,2,SCSA
346,1364851499042537474,19110632,63,6,5,SCSA
346,1369438033892806663,15808647,63,7,5,SCSA
334,1369030160943611907,2557521,63,7,5,SCSA
334,1366709656974942211,368276033,63,8,4,SCSA
346,1369619124318580736,15808647,63,8,5,SCSA
346,1369495249417101312,28785486,63,9,5,SCSA
334,1364579317964034050,368276033,63,9,5,SCSA
346,1352937076669476864,19110632,63,10,2,SCSA
334,1369441382973272064,759251,63,10,5,SCSA
304,958350559177736194,48410093,66,1,4,B1
304,1355113743504584706,35727881,66,2,3,B1
304,1361587149062082561,155705264,66,3,1,B1
304,1316030943174422528,14464766,66,4,2,B1
304,1354775320658898944,2439032786,66,5,2,B1
304,1330977426906689538,2439032786,66,6,2,B1
304,423079851592257536,2176998871,66,7,2,B1
304,1354993740562137089,155705264,66,8,3,B1
304,1305852766850555904,27042513,66,9,5,B1
304,1356654923870572546,35727881,66,10,2,B1
303,1361600708764700674,35727881,66,1,5,CS
303,1356664797979369475,35727881,66,2,4,CS
303,1329790713039523845,38633321,66,3,5,CS
303,1366587272477306883,155705264,66,4,5,CS
303,1022134672929816578,202222127,66,5,5,CS
303,1358993966020976640,155705264,66,6,3,CS
303,1364866906658922496,35727881,66,7,3,CS
303,1329456908726644738,21001379,66,8,3,CS
303,1314195121861132288,38633321,66,9,4,CS
303,1359391903838470147,155705264,66,10,3,CS
301,1366167129754537984,17019152,66,1,2,SC
301,1349377838722519040,19110632,66,2,5,SC
301,1349380288783253504,19110632,66,3,5,SC
301,1365113385658970113,155705264,66,4,5,SC
301,1283912982200631298,72915722,66,5,5,SC
301,1318667750408036352,72915722,66,6,5,SC
301,1344784297316786177,23976386,66,7,5,SC
301,1354565152939544576,155705264,66,8,5,SC
301,1340975456644939777,21001379,66,9,5,SC
301,1317810926133874689,27042513,66,10,5,SC
302,1364664823984779267,47786101,66,1,5,SCSA
302,1283518830950510593,72915722,66,2,2,SCSA
302,1303840025000509448,27042513,66,3,4,SCSA
302,1368217898095964166,75974281,66,4,5,SCSA
302,1291862297665626112,72915722,66,5,2,SCSA
302,1327398719789150214,27042513,66,6,2,SCSA
302,1317811466339221509,27042513,66,7,3,SCSA
302,1308893236723953665,72915722,66,8,5,SCSA
302,1365629350721249281,18776605,66,9,5,SCSA
302,1321799645652307969,27042513,66,10,5,SCSA
256,1369311531360518146,2735591,67,1,3,SC
256,1369405604595400711,2735591,67,2,3,SC
256,1362776603047165957,621583,67,3,3,SC
256,1369298875719311360,2735591,67,4,3,SC
256,1369326799709212680,2735591,67,5,3,SC
256,1362074171832958980,11856342,67,6,4,SC
256,1369614175048249346,25562270,67,7,4,SC
256,1369315042236174343,2735591,67,8,4,SC
256,1359577321695547392,11856342,67,9,5,SC
256,1362085735063572482,11856342,67,10,4,SC
344,1327659608903733249,95955871,68,1,5,B1
260,1292597118763319296,108361327,68,1,5,B1
344,1364598637163126785,2836755090,68,2,5,B1
260,1349392742212726785,29758446,68,2,5,B1
260,1369299518739595270,24742040,68,3,2,B1
344,1292597118763319296,108361327,68,3,5,B1
344,1366709249137643523,314792669,68,4,5,B1
260,1323278697466630145,113696373,68,4,5,B1
344,1293655120706600960,108361327,68,5,4,B1
260,1366187680472522754,10671602,68,5,5,B1
344,1330751757664837632,118483749,68,6,3,B1
260,1352380607314145283,252882791,68,6,5,B1
344,1072571174180306945,39887890,68,7,4,B1
260,1359943678354092032,15234657,68,7,5,B1
344,1360338125655056390,19114743,68,8,5,B1
260,1357788145794887681,29758446,68,8,5,B1
344,1323308897638125568,238475531,68,9,5,B1
260,1354966674525597698,821102114,68,9,5,B1
344,1367207527079940101,19114743,68,10,5,B1
260,1365338873287634950,821102114,68,10,5,B1
259,1359973359568625670,15234657,68,1,3,CS
343,1319321276171759617,19373710,68,1,5,CS
343,1263620338790944769,297047872,68,2,1,CS
259,1369308139158446081,24742040,68,2,3,CS
259,1366752653401853956,10671602,68,3,5,CS
343,1334601400836354048,15155074,68,3,5,CS
259,1359935760627953665,15234657,68,4,1,CS
343,1332251315209113601,118483749,68,4,4,CS
343,1366426271023050755,14434070,68,5,3,CS
259,1350865539091066881,252882791,68,5,5,CS
259,1365731424322478084,10671602,68,6,5,CS
343,1315101846596272129,55010030,68,6,5,CS
259,1337102280059834370,821102114,68,7,4,CS
343,1332399472039620612,110783489,68,7,5,CS
343,1317126907926773763,55010030,68,8,3,CS
259,1352017720578105346,821102114,68,8,4,CS
343,1359835679577018368,1124816718,68,9,2,CS
259,1358898413136396288,331908924,68,9,3,CS
343,1364200104257708046,7905122,68,10,2,CS
259,1363914797335543811,15234657,68,10,5,CS
340,1362776603047165957,621583,68,1,3,SC
257,1369325020258983936,24742040,68,1,5,SC
257,1365315820080009221,821102114,68,2,5,SC
340,1350483251291451392,19373710,68,2,5,SC
340,1359597695548153864,15155074,68,3,5,SC
257,1362776603047165957,621583,68,3,5,SC
257,1336964656792035329,821102114,68,4,3,SC
340,1365320876510560258,19114743,68,4,5,SC
340,1369614175048249346,25562270,68,5,5,SC
257,1336810117057179649,821102114,68,5,5,SC
257,1365327872643260420,821102114,68,6,5,SC
340,1336059119174897665,15155074,68,6,5,SC
257,1337318168277241857,821102114,68,7,3,SC
340,1342062601535164416,18847632,68,7,5,SC
257,1363551492486008834,15234657,68,8,3,SC
340,1240464261366919171,89366493,68,8,5,SC
340,1359932980974657536,19373710,68,9,5,SC
257,1364607745270423556,821102114,68,9,5,SC
257,1346517996760666117,29758446,68,10,5,SC
340,1369042864316026881,15808647,68,10,5,SC
341,1360346403873181707,19114743,68,1,4,SCSA
258,1337077938076979205,821102114,68,1,5,SCSA
341,1369458171467591683,1344951,68,2,2,SCSA
258,1369383214062665731,24742040,68,2,5,SCSA
341,1333873034114064385,19373710,68,3,5,SCSA
258,1336793663792406530,821102114,68,3,5,SCSA
341,1362069293790162946,15155074,68,4,5,SCSA
258,1369386818169372680,24742040,68,4,5,SCSA
341,1321455751567532032,19373710,68,5,5,SCSA
258,1369372321736232963,24742040,68,5,5,SCSA
258,1367882927384768524,10671602,68,6,3,SCSA
341,1347619092417548288,238475531,68,6,5,SCSA
258,1369337343270862853,24742040,68,7,3,SCSA
341,1368622654870192131,15808647,68,7,5,SCSA
258,1336596712857743361,821102114,68,8,4,SCSA
341,1369226601972563972,15808647,68,8,5,SCSA
258,1365320876510560258,19114743,68,9,4,SCSA
341,1320142365038817281,19373710,68,9,5,SCSA
258,1369307525489844228,24742040,68,10,2,SCSA
341,1338592930022363139,22720074,68,10,5,SCSA
266,1369343506939019269,759251,70,1,5,B1
266,1368856158010810369,15808647,70,2,5,B1
266,1369590734672760836,15808647,70,3,5,B1
266,1368835740529000449,15808647,70,4,5,B1
266,1352326523026632706,19110632,70,5,5,B1
266,1370041595605753862,28785486,70,6,5,B1
266,1369242094217404419,14293310,70,7,5,B1
266,1369440747641049091,5988062,70,8,4,B1
266,1369552733536219138,1344951,70,9,5,B1
266,1369573257234550784,14173315,70,10,5,B1
265,1369450685708857348,28785486,70,1,4,CS
265,1369547940017147907,87818409,70,2,4,CS
265,1369352315698872325,807095,70,3,4,CS
265,1369445460163915780,15012486,70,4,4,CS
265,1369465541925175296,14173315,70,5,5,CS
265,1369408111698673675,14293310,70,6,5,CS
265,1369269245704630276,1367531,70,7,5,CS
265,1369469114620731393,1367531,70,8,5,CS
265,1368604102989541376,1367531,70,9,5,CS
265,1369589127168073728,14173315,70,10,5,CS
263,1349380288783253504,19110632,70,1,3,SC
263,1349377838722519040,19110632,70,2,3,SC
263,1369375444793954323,807095,70,3,5,SC
263,1362776603047165957,621583,70,4,4,SC
263,1369441796925886465,807095,70,5,5,SC
263,1369400194513723396,807095,70,6,5,SC
263,1369048387815899139,14293310,70,7,5,SC
263,1369355243406954501,807095,70,8,5,SC
263,1354011094751260673,19110632,70,9,3,SC
263,1353672852747284480,19110632,70,10,3,SC
264,1369458171467591683,1344951,70,1,3,SCSA
264,1369441382973272064,759251,70,2,5,SCSA
264,1368622654870192131,15808647,70,3,3,SCSA
264,1352554075657801732,19110632,70,4,3,SCSA
264,1369226601972563972,15808647,70,5,3,SCSA
264,1364851499042537474,19110632,70,6,2,SCSA
264,1369438033892806663,15808647,70,7,3,SCSA
264,1369619124318580736,15808647,70,8,4,SCSA
264,1369495249417101312,28785486,70,9,5,SCSA
264,1352937076669476864,19110632,70,10,3,SCSA
351,1326208392923410432,715177919438577664,71,1,4,B1
351,1343240225129168898,1060978099146260480,71,2,4,B1
351,1151160990995746816,180463340,71,3,5,B1
351,1356659266732650498,273181052,71,4,5,B1
351,1312476369830338561,1141417774201184257,71,5,4,B1
351,1281615412459782145,2412917082,71,6,5,B1
351,1324784149241147394,1288485038,71,7,3,B1
351,1298591876963078146,1288485038,71,8,3,B1
351,1338474408743215106,1288485038,71,9,3,B1
351,1189330936300756992,180463340,71,10,5,B1
349,1337104278398382087,821102114,71,1,5,CS
349,1319639717906821121,113696373,71,2,2,CS
349,1362902698585071617,331908924,71,3,3,CS
349,1326957720759541761,612782611,71,4,5,CS
349,1363914797335543811,15234657,71,5,2,CS
349,1369308139158446081,24742040,71,6,2,CS
349,1357647227808841728,821102114,71,7,4,CS
349,1363172378843389952,331908924,71,8,3,CS
349,1358898413136396288,331908924,71,9,3,CS
349,1337102280059834370,821102114,71,10,3,CS
347,1369325020258983936,24742040,71,1,5,SC
347,1365315820080009221,821102114,71,2,5,SC
347,1344689933978656771,1060978099146260480,71,3,5,SC
347,1354545532044075013,811377,71,4,5,SC
347,1317842770816602114,715177919438577664,71,5,5,SC
347,1336964656792035329,821102114,71,6,5,SC
347,1336810117057179649,821102114,71,7,5,SC
347,1365327872643260420,821102114,71,8,5,SC
347,1337318168277241857,821102114,71,9,5,SC
347,1367963978421264385,180505807,71,10,5,SC
348,1364607745270423556,821102114,71,1,5,SCSA
348,1337077938076979205,821102114,71,2,4,SCSA
348,1354118501653483523,273181052,71,3,4,SCSA
348,1369383214062665731,24742040,71,4,4,SCSA
348,1336793663792406530,821102114,71,5,4,SCSA
348,1369386818169372680,24742040,71,6,5,SCSA
348,1364321423901085698,180505807,71,7,5,SCSA
348,1339525827118194689,1038082275689340928,71,8,5,SCSA
348,1369372321736232963,24742040,71,9,5,SCSA
348,1368984433026596867,13058772,71,10,5,SCSA
356,1369343506939019269,759251,72,1,2,B1
356,1329459194601193472,1636590253,72,2,5,B1
356,1364604015103778820,50393960,72,3,4,B1
356,1364248308781248517,1636590253,72,4,5,B1
356,1259963743716298754,26389359,72,5,3,B1
356,1351256621993738240,50393960,72,6,5,B1
356,1298277043499462656,1636590253,72,7,5,B1
356,1362476144830812161,772493970,72,8,4,B1
356,1346184604827279360,50393960,72,9,5,B1
356,1364662601473429514,50393960,72,10,5,B1
355,1365338574908891138,50393960,72,1,4,CS
355,1369286911391637513,5988062,72,2,3,CS
355,1369435367892455435,14173315,72,3,3,CS
355,1363878818100875267,3339261074,72,4,4,CS
355,1369552724228980736,5988062,72,5,4,CS
355,1369611540475895810,759251,72,6,4,CS
355,1370134342106804226,28785486,72,7,2,CS
355,1369533353930727426,87818409,72,8,2,CS
355,1369389341445873676,28785486,72,9,3,CS
355,1369285101100691456,5988062,72,10,4,CS
353,1349377838722519040,19110632,72,1,5,SC
353,1349380288783253504,19110632,72,2,5,SC
353,1334130051554668547,58560480,72,3,5,SC
353,1369375444793954323,807095,72,4,5,SC
353,1326033569555181568,772493970,72,5,3,SC
353,1334873913210380298,3339261074,72,6,5,SC
353,1354520696358137868,58560480,72,7,5,SC
353,1369441796925886465,807095,72,8,5,SC
353,1354807067232489475,3339261074,72,9,5,SC
353,1356255250680864768,3339261074,72,10,5,SC
354,1367532398825648130,58560480,72,1,5,SCSA
354,1356255352145272832,3339261074,72,2,5,SCSA
354,1355169402128363523,3339261074,72,3,5,SCSA
354,1354446870312005635,3339261074,72,4,5,SCSA
354,1343929726579187713,3339261074,72,5,5,SCSA
354,1365767910543691777,58560480,72,6,5,SCSA
354,1334873804582121475,3339261074,72,7,5,SCSA
354,1312137847378386944,20571756,72,8,5,SCSA
354,1356662728111181824,14130366,72,9,5,SCSA
354,1329861315624660993,3339261074,72,10,5,SCSA
276,1363564146948665347,34992644,73,1,3,B1
276,1369498799673065473,2557521,73,2,2,B1
276,968884303131234305,42703075,73,3,4,B1
276,1369047712184889353,46403451,73,4,5,B1
276,1368988690211627016,19407053,73,5,3,B1
276,1369031455695900677,19407053,73,6,4,B1
276,1369181799029571589,46403451,73,7,5,B1
276,1369327333824430080,15110357,73,8,3,B1
276,1367763412244172802,368276033,73,9,2,B1
276,1369416324275961858,111556576,73,10,5,B1
275,1369287711480221698,67358777,73,1,4,CS
275,1368969473651261440,14885549,73,2,3,CS
275,1369352282937065472,265902729,73,3,5,CS
275,1366447180521816066,621583,73,4,3,CS
275,1366730304740872194,621583,73,5,3,CS
275,1366828167936237575,25562270,73,6,4,CS
275,1369392703054708740,1344951,73,7,3,CS
275,1365259500064804866,34992644,73,8,4,CS
275,1369045377417162761,46403451,73,9,5,CS
275,1358797009164111874,1124816718,73,10,5,CS
273,1369311531360518146,2735591,73,1,4,SC
273,1369405604595400711,2735591,73,2,4,SC
273,1362776603047165957,621583,73,3,4,SC
273,1369298875719311360,2735591,73,4,2,SC
273,1369326799709212680,2735591,73,5,3,SC
273,1362074171832958980,11856342,73,6,1,SC
273,1369614175048249346,25562270,73,7,4,SC
273,1369315042236174343,2735591,73,8,3,SC
273,1359577321695547392,11856342,73,9,1,SC
273,1362085735063572482,11856342,73,10,1,SC
274,1369395335769038849,14800270,73,1,5,SCSA
274,1369292125641269258,46403451,73,2,5,SCSA
274,1369458171467591683,1344951,73,3,1,SCSA
274,1365007905318133766,11856342,73,4,4,SCSA
274,1361388306106318857,368276033,73,5,3,SCSA
274,1361701236395958278,368276033,73,6,1,SCSA
274,1366932843067277314,11856342,73,7,1,SCSA
274,1369030160943611907,2557521,73,8,2,SCSA
274,1366709656974942211,368276033,73,9,1,SCSA
274,1364579317964034050,368276033,73,10,2,SCSA
281,1368923387532369922,19407053,74,1,3,B1
281,1369038985188831234,19407053,74,2,3,B1
281,1369475640076996610,14173315,74,3,1,B1
281,1369598009084887043,15808647,74,4,5,B1
281,1368835740529000449,15808647,74,5,5,B1
281,1369552733536219138,1344951,74,6,5,B1
281,1369207595785977860,20562637,74,7,5,B1
281,1370088400410324994,28785486,74,8,4,B1
281,1364311211194675203,1124816718,74,9,4,B1
281,1369990624041140230,28785486,74,10,1,B1
280,1369538553219325952,87818409,74,1,1,CS
280,1369563595978252291,15012486,74,2,1,CS
280,1369337073463885828,15012486,74,3,2,CS
280,1369600439239458820,14173315,74,4,2,CS
280,1370053184589299724,28785486,74,5,4,CS
280,1369264726656638979,5988062,74,6,2,CS
280,1369589858763673606,14173315,74,7,2,CS
280,1369396337469501452,807095,74,8,2,CS
280,1369538190827270145,28785486,74,9,2,CS
280,1369063128269479936,1367531,74,10,2,CS
278,1369311531360518146,2735591,74,1,4,SC
278,1369405604595400711,2735591,74,2,4,SC
278,1369375444793954323,807095,74,3,2,SC
278,1362776603047165957,621583,74,4,3,SC
278,1369298875719311360,2735591,74,5,3,SC
278,1369441796925886465,807095,74,6,3,SC
278,1369400194513723396,807095,74,7,4,SC
278,1369326799709212680,2735591,74,8,4,SC
278,1369048387815899139,14293310,74,9,3,SC
278,1369355243406954501,807095,74,10,3,SC
279,1369315042236174343,2735591,74,1,5,SCSA
279,1369395335769038849,14800270,74,2,4,SCSA
279,1369458171467591683,1344951,74,3,5,SCSA
279,1369441382973272064,759251,74,4,4,SCSA
279,1368622654870192131,15808647,74,5,3,SCSA
279,1369226601972563972,15808647,74,6,4,SCSA
279,1369015794248671233,19407053,74,7,4,SCSA
279,1369438033892806663,15808647,74,8,4,SCSA
279,1369619124318580736,15808647,74,9,5,SCSA
279,1369495249417101312,28785486,74,10,5,SCSA
376,1338944728969035776,34507480,76,1,4,B1
376,1360638198573981696,79293791,76,2,3,B1
376,1367946423736537089,100220864,76,3,4,B1
376,1366222136591872000,21447363,76,4,3,B1
376,1357382231816359939,25365536,76,5,3,B1
376,1369095591607865347,18228898,76,6,2,B1
376,1354853026545102849,18228898,76,7,2,B1
376,1349748316901310464,14230524,76,8,2,B1
376,1322665368108716033,14230524,76,9,3,B1
376,1331756802078334982,17919972,76,10,2,B1
375,1332420899471990786,14230524,76,1,3,CS
375,1318996052049973248,14230524,76,2,2,CS
375,1268243264156524544,100220864,76,3,3,CS
375,1363674987626856448,21447363,76,4,2,CS
375,1334706123971162115,26565946,76,5,3,CS
375,1334724211689074688,34507480,76,6,2,CS
375,1316909183225286657,79293791,76,7,3,CS
375,1354658220585922565,17919972,76,8,2,CS
375,1290389884927000582,79293791,76,9,1,CS
375,1358058477785120769,79293791,76,10,1,CS
373,1273231711908872193,19028953,76,1,5,SC
373,1362083047785439239,34507480,76,2,5,SC
373,1337020338916499463,17919972,76,3,5,SC
373,1331748997124534274,17919972,76,4,5,SC
373,1355167587638906880,23375688,76,5,5,SC
373,1294010972055592962,79293791,76,6,4,SC
373,1337021907464499204,17919972,76,7,5,SC
373,1337022746824499203,17919972,76,8,4,SC
373,1334726779903168512,14230524,76,9,5,SC
373,1334711453211889665,34507480,76,10,5,SC
374,1353502767352926208,23375688,76,1,2,SCSA
374,1351920546011893761,14230524,76,2,2,SCSA
374,1365416645624143873,14230524,76,3,2,SCSA
374,1337463904566456320,17919972,76,4,2,SCSA
374,1331744604891344896,17919972,76,5,2,SCSA
374,1357375687967997959,25365536,76,6,2,SCSA
374,1358843515149504514,34507480,76,7,4,SCSA
374,1331741612402237443,17919972,76,8,4,SCSA
374,1358843677582401536,34507480,76,9,5,SCSA
374,1290659734639521798,79293791,76,10,4,SCSA
368,1369038985188831234,19407053,77,1,2,B1
368,1368923387532369922,19407053,77,2,5,B1
368,1352325551621595136,19110632,77,3,4,B1
368,1354908861572935681,53372965,77,4,5,B1
368,1369598009084887043,15808647,77,5,4,B1
368,1368835740529000449,15808647,77,6,4,B1
368,1328394654375698433,9676212,77,7,4,B1
368,1369552733536219138,1344951,77,8,3,B1
368,1366588589191147526,36184220,77,9,4,B1
368,1364311211194675203,1124816718,77,10,3,B1
367,1363322581076619265,36184220,77,1,5,CS
